7.664491199011416711e+01 8.685883669769140170e+01
7.572373625878189785e+01 8.697640329876330156e+01
7.473268332425664084e+01 8.704025491025846861e+01
7.386868122986881247e+01 8.703587862336010517e+01
7.314853086737269905e+01 8.700218385272069099e+01
7.256057942936811855e+01 8.702812346248897768e+01
7.206986164129713757e+01 8.693829260001753312e+01
7.166089360888946658e+01 8.679989483232347425e+01
7.130033293491464974e+01 8.664425717371382518e+01
7.087719800572062923e+01 8.650542040685843403e+01
7.047738875742039966e+01 8.635918085254087373e+01
7.005138051307379499e+01 8.620023087961727981e+01
6.958115522293088873e+01 8.605764279928663996e+01
6.904460436409354429e+01 8.592898229555768808e+01
6.844416225255305619e+01 8.587161583199403481e+01
6.781917730212315121e+01 8.585437594107844461e+01
6.719662666768449810e+01 8.587317214966265055e+01
6.656346077095810188e+01 8.592557014175541497e+01
6.591113943988105461e+01 8.606117436769176265e+01
6.523391604414815959e+01 8.631933324128546303e+01
6.453101242492506628e+01 8.660177556749046346e+01
6.377405465645226457e+01 8.693053009581004176e+01
6.294668084613679326e+01 8.721472841866032866e+01
6.200136163386842725e+01 8.748753332038855035e+01
6.098971685290562306e+01 8.781604852852346710e+01
5.991853067866600924e+01 8.806466981712873121e+01
5.881156779120469480e+01 8.842818357965103360e+01
5.767457482082685516e+01 8.885906045598022729e+01
5.655637805903324988e+01 8.935382858501252201e+01
5.552042975936569746e+01 8.987689086640953917e+01
5.449884803546113687e+01 9.045035582306931587e+01
5.354203556258238450e+01 9.101807414942392427e+01
5.266060760301718346e+01 9.162182857527832880e+01
5.184881752646035125e+01 9.222558300113277596e+01
5.109273775631019276e+01 9.285144594988531708e+01
5.037512840165113914e+01 9.348062121295180305e+01
4.967719325389893470e+01 9.412372405261996278e+01
4.896776484553635100e+01 9.477257352259331924e+01
4.824145577202459378e+01 9.538243380451936559e+01
4.751706224194790451e+01 9.590090690630535164e+01
4.681503662104747576e+01 9.643356697097109986e+01
4.614495662649861885e+01 9.689293767864160145e+01
4.550760041713565585e+01 9.740095506492959032e+01
4.491446125356898733e+01 9.796623907529291841e+01
4.430982882939191825e+01 9.850366793245292740e+01
4.372730492811301417e+01 9.899931405980788668e+01
4.314478102683409588e+01 9.948103261056117219e+01
4.254501723463958029e+01 9.993820832242506924e+01
4.194281912645379151e+01 1.003536013044839308e+02
4.137178848578526669e+01 1.007460077653220196e+02
4.080650447542194570e+01 1.011023781266602555e+02
4.022398057414302741e+01 1.014669294342950110e+02
3.961360151966076160e+01 1.018069379030403070e+02
3.898598257426291269e+01 1.021641862627012074e+02
3.838125031059750825e+01 1.025361403577981037e+02
3.776867626030863079e+01 1.029411573977538694e+02
3.714991658055323143e+01 1.031959442497321930e+02
3.654177216308559650e+01 1.033385323300628187e+02
3.594667732389697079e+01 1.034335910502832263e+02
3.534827017039443575e+01 1.034417719965797176e+02
3.475560964719709744e+01 1.033663874832661804e+02
3.421700327324946755e+01 1.032778535521852916e+02
3.374803478231020648e+01 1.031196817380959772e+02
3.335279464752753853e+01 1.029017091444518144e+02
3.301901144945675526e+01 1.026501347672990931e+02
3.270733677428410857e+01 1.023821984975533894e+02
3.238991546880627936e+01 1.020806604442991699e+02
3.209460268622657964e+01 1.017594481841380940e+02
3.177209324918552724e+01 1.014148104035948847e+02
3.138878537417457792e+01 1.010721679398816377e+02
3.097662468754531062e+01 1.006979190094898371e+02
3.065180059460531226e+01 1.002561273524079155e+02
3.042436969838869132e+01 9.972424544657647516e+01
3.021992532339285020e+01 9.913577523601570363e+01
3.004499225875731483e+01 9.845146814640017396e+01
2.985401664059783045e+01 9.769618635568831166e+01
2.965926988835908773e+01 9.700900595092021206e+01
2.954377862300149005e+01 9.639367824557105280e+01
2.947647521649607327e+01 9.575358820175186736e+01
2.945540423871035429e+01 9.519053882840313463e+01
2.950014005706285047e+01 9.466109123856298879e+01
2.953617615656267148e+01 9.419144442827773389e+01
2.955872367862213679e+01 9.377585176724218741e+01
2.957187309638949202e+01 9.337993331311353984e+01
2.957949538343230955e+01 9.296521865040065791e+01
2.958324669690755115e+01 9.261196092439966776e+01
2.962977839860279161e+01 9.227837740530553390e+01
2.976817616629685403e+01 9.194323756854278429e+01
2.995587911135043058e+01 9.163726988246732219e+01
3.021012712467909012e+01 9.136456482022745718e+01
3.051046784054167915e+01 9.114148427441605804e+01
3.079067552973206645e+01 9.101467960682070668e+01
3.103825927322488454e+01 9.101731360178864350e+01
3.132249772826206424e+01 9.117827895763561230e+01
3.162702900225065150e+01 9.145579294455662023e+01
3.202238879712564312e+01 9.177069991515887182e+01
3.247183350699625493e+01 9.210750138164952716e+01
3.286901083000830681e+01 9.250710207551098563e+01
3.324255407819945418e+01 9.295723057729850325e+01
3.360016531200741241e+01 9.336602082101326516e+01
3.392139216569099602e+01 9.383573463536120585e+01
3.422668700499140471e+01 9.426820066478461513e+01
3.452083868849628345e+01 9.473461310996052021e+01
3.478748532361267820e+01 9.520224818570299874e+01
3.503093688306951492e+01 9.569233641658756540e+01
3.527164573260794356e+01 9.617215401742831205e+01
3.547688808704210572e+01 9.671123903174523662e+01
3.557605746924892287e+01 9.737210041214048317e+01
3.564134573832038910e+01 9.801644023040826426e+01
3.566369394963735573e+01 9.860744422821447586e+01
3.565128304949631399e+01 9.919419808333799438e+01
3.557625788469390926e+01 9.972595996084291414e+01
3.543287182492495901e+01 1.001183862422849984e+02
3.522713088677275550e+01 1.003451183848280692e+02
3.493449223134788895e+01 1.004020659153238313e+02
3.453643897969293874e+01 1.003629171804867326e+02
3.408851094628296607e+01 1.003782561214897697e+02
3.358087102766452148e+01 1.003596486467403111e+02
3.301838785582015134e+01 1.003742983232554877e+02
3.241255469136027045e+01 1.004449919932793733e+02
3.179122668748820857e+01 1.005080380830855376e+02
3.118255166351485386e+01 1.006009624501834878e+02
3.058652961944021342e+01 1.006583175242014505e+02
3.001134150156075364e+01 1.007373699292147506e+02
2.944851369747246395e+01 1.008463671711787271e+02
2.890213668032357219e+01 1.009844312517707436e+02
2.837221045011407128e+01 1.010574812885813571e+02
2.786798438674346912e+01 1.010324197998804294e+02
2.738614617589783506e+01 1.010378074499086267e+02
2.692426150158589948e+01 1.010670196100381162e+02
2.648564267812158946e+01 1.011184999626002394e+02
2.607847065180136070e+01 1.011716963023654614e+02
2.568063689972708019e+01 1.013469883472779998e+02
2.528064816128835446e+01 1.016050276835240851e+02
2.493333674456922111e+01 1.019835065677604860e+02
2.463842331994284862e+01 1.024340576509965075e+02
2.437711167882501684e+01 1.028543192650379154e+02
2.415183613720699540e+01 1.033081826625878961e+02
2.396834332539399526e+01 1.037341909069344865e+02
2.383481418968248633e+01 1.041414029426968852e+02
2.370128505397096319e+01 1.045313750875436654e+02
2.355353567555022209e+01 1.048984272708285772e+02
2.338007279380988024e+01 1.052716318037505516e+02
2.318089640874991630e+01 1.056509886863095886e+02
2.297840770937602528e+01 1.060082370459704890e+02
2.273822675334536214e+01 1.063270149901402988e+02
2.245217259436144630e+01 1.066515395646152911e+02
2.215219085877586025e+01 1.069748469810946716e+02
2.184977480719899745e+01 1.072297336725613235e+02
2.152856254703790739e+01 1.074485842645281508e+02
2.116556755707181381e+01 1.076395797032916448e+02
2.074686226069903228e+01 1.077969733585466088e+02
2.032650080716928187e+01 1.078871634467844842e+02
1.991597645709296671e+01 1.079494983818189979e+02
1.948047026896591305e+01 1.079561230104468592e+02
1.902241655877939408e+01 1.079676162710572527e+02
1.853076106508433085e+01 1.079512543784643128e+02
1.803335894108406734e+01 1.079070373326680254e+02
1.753595681708380738e+01 1.078431460799648676e+02
1.700008427759245677e+01 1.077759425129477791e+02
1.648606087472114723e+01 1.077376316442464486e+02
1.597995903186820321e+01 1.077863580962588514e+02
1.550963390223696869e+01 1.077785163096353500e+02
1.507700102926251517e+01 1.076892042197201391e+02
1.464149484113545796e+01 1.075761274497497766e+02
1.423340480705042310e+01 1.074810687295293548e+02
1.386621950444775919e+01 1.073639014864108390e+02
1.350390283382764167e+01 1.072061686714828852e+02
1.315220142549527971e+01 1.070741958534400027e+02
1.275384865537535006e+01 1.069765031382516298e+02
1.239805677389474781e+01 1.067796612296946392e+02
1.210398121540413285e+01 1.065653200439439132e+02
1.183558588040369308e+01 1.063039682706391744e+02
1.162832153617814157e+01 1.059683360887922419e+02
1.148939941584613500e+01 1.055706829763874168e+02
1.141881951940767159e+01 1.051110089334248272e+02
1.141672817991652344e+01 1.046247647271890884e+02
1.145040161218679664e+01 1.040874075187908545e+02
1.151165886992201948e+01 1.034891002047766335e+02
1.159694019399045395e+01 1.028569317209757799e+02
1.166803455517911026e+01 1.021185704821105134e+02
1.174948479237741239e+01 1.012658355418844138e+02
1.182588678470994559e+01 1.004237956373409588e+02
1.180533457948043008e+01 9.965007661832187580e+01
1.176187587191445694e+01 9.886995247025562605e+01
1.178550107127322910e+01 9.806706130054925552e+01
1.186681207326463827e+01 9.725367452864746554e+01
1.200580887788868800e+01 9.649124909126214789e+01
1.219055914354384207e+01 9.568740014983822562e+01
1.248894475659316505e+01 9.484057138670709719e+01
1.278643246888603002e+01 9.406938652316762273e+01
1.306143253008049676e+01 9.336758015635840025e+01
1.330167352073186215e+01 9.269015708164883449e+01
1.349624751244482290e+01 9.208892995891659439e+01
1.364247274441028246e+01 9.152134984098262294e+01
1.374034921662824971e+01 9.101195956673633702e+01
1.375578965286341315e+01 9.054985120778243868e+01
1.372407189621509005e+01 9.016339868988050910e+01
1.375678804774671171e+01 8.978370646447559977e+01
1.386811312887777348e+01 8.941728737924695736e+01
1.400078051553295033e+01 8.908868427308399873e+01
1.413024736882282362e+01 8.880607809228320093e+01
1.419419881980631004e+01 8.859165713313758772e+01
1.428147595168358031e+01 8.841614558864441165e+01
1.441177279196550032e+01 8.825931059264310363e+01
1.448935230108566863e+01 8.812933309143015492e+01
1.455705465639533180e+01 8.799334965546374576e+01
1.461487985789448629e+01 8.785136028474386194e+01
1.460356604650768375e+01 8.775805756116874079e+01
1.453129416853139233e+01 8.771344148473838231e+01
1.443487848229974446e+01 8.768478827026690681e+01
1.432249993410921540e+01 8.767209791775430006e+01
1.423506325544216899e+01 8.769173231979355876e+01
1.413166371481624140e+01 8.772732958379167201e+01
1.406138699001026993e+01 8.777070876345219119e+01
1.404275000089656622e+01 8.778519524479695235e+01
1.401848612339981237e+01 8.781722089003287124e+01
1.398604129960658327e+01 8.786295461228978354e+01
1.387881863308405173e+01 8.793402533604729854e+01
1.365182291920161006e+01 8.807951873908427842e+01
1.339808555379599753e+01 8.823704805820841557e+01
1.317078268779429884e+01 8.839843234712328979e+01
1.302309047212358450e+01 8.849004308916057937e+01
1.297252012543784438e+01 8.854115609132311704e+01
1.293560602761538370e+01 8.854359040731438313e+01
1.289869192979292301e+01 8.857387987650898253e+01
1.286407919230359020e+01 8.859067407956545992e+01
1.283176781514738884e+01 8.859397301648375844e+01
1.286720536869611209e+01 8.855514337522620849e+01
1.291585221097325409e+01 8.850827243202816419e+01
1.293604527226615275e+01 8.847391239211914638e+01
1.294414644516773727e+01 8.847251562124027657e+01
1.291561289078859609e+01 8.847135833420571771e+01
1.280953987764635293e+01 8.852361668194251365e+01
1.266735115526904032e+01 8.859113934253916511e+01
1.252779642785966274e+01 8.866560572534319817e+01
1.249313752412414225e+01 8.863513639777590924e+01
1.250590814101050441e+01 8.860001793780672585e+01
1.252973301934593842e+01 8.857695139770160608e+01
1.260960736376104663e+01 8.851685109968170195e+01
1.271507403363828992e+01 8.844407239060950587e+01
1.279295687805058535e+01 8.836679621678146646e+01
1.281993021610414374e+01 8.830591394310009434e+01
1.277963215520602347e+01 8.822870178437949562e+01
1.275022068433405131e+01 8.819354368320230719e+01
1.269051974426745844e+01 8.812897411115318391e+01
1.259264105481732443e+01 8.801112854868864588e+01
1.245658461598364397e+01 8.784000699580865046e+01
1.226223722169822850e+01 8.767307575556529287e+01
1.211907066150994083e+01 8.743407231632224352e+01
1.206874800513145907e+01 8.709426352655361825e+01
1.211282557023141493e+01 8.669021022904550478e+01
1.225948430310628723e+01 8.626281715528031668e+01
1.256599082783138321e+01 8.575072720803453308e+01
1.294183571709984726e+01 8.522481549440551873e+01
1.328884761535399761e+01 8.469121772411564564e+01
1.362713972866201395e+01 8.420175722622720116e+01
1.397736410174175781e+01 8.360706174499188137e+01
1.433090078913541632e+01 8.301723489573913639e+01
1.476955925380773493e+01 8.244454809791365335e+01
1.526460634423272289e+01 8.188734519435845982e+01
1.589318257036922866e+01 8.133754507826544966e+01
1.651722932419617607e+01 8.077824701839199406e+01
1.716791407323082552e+01 8.018909848848521449e+01
1.786525018405304266e+01 7.965897257929907482e+01
1.865102038646783811e+01 7.908949825629916575e+01
1.942573632743356171e+01 7.861965861939471267e+01
2.013239076915300174e+01 7.814222336840887806e+01
2.079109691769435742e+01 7.759972620028968038e+01
2.145736540048763530e+01 7.712433275969924296e+01
2.213502730440298194e+01 7.671719237269856251e+01
2.275707874139997244e+01 7.632129183076034451e+01
2.332351971147860681e+01 7.590390734869866662e+01
2.381798832204594873e+01 7.548140081910646870e+01
2.424048457310198046e+01 7.505377224198377917e+01
2.461259821498864042e+01 7.460094638954623747e+01
2.491421604163774006e+01 7.411200466421399824e+01
2.529259508638581977e+01 7.372193267987887566e+01
2.576736966944227802e+01 7.336524297947163120e+01
2.621991606950826892e+01 7.300921177780634252e+01
2.668184075326236737e+01 7.263216955114624795e+01
2.707600321074572847e+01 7.227492119148534755e+01
2.757583965073726517e+01 7.193160040842612091e+01
2.817560344293177721e+01 7.165616151172994819e+01
2.874020913394911858e+01 7.130046946973769195e+01
2.929663387866998292e+01 7.099386310552426949e+01
2.981127589358583307e+01 7.066271390242141592e+01
3.051314196769649456e+01 7.044210731380928792e+01
3.132197895570584834e+01 7.027058640297600789e+01
3.209705461341689414e+01 7.011387106706703776e+01
3.285752437518027591e+01 6.992571693590241466e+01
3.364341497415573201e+01 6.975365336959234241e+01
3.443261788744509744e+01 6.959436805382290459e+01
3.524967595393781039e+01 6.948720940240782795e+01
3.607491496672700748e+01 6.936828616264396885e+01
3.692764990695309990e+01 6.934980904763931164e+01
3.779151888202316201e+01 6.936214017438545909e+01
3.857244100952772925e+01 6.937508991317615425e+01
3.925896291555385886e+01 6.934448110491254624e+01
3.988789885843567617e+01 6.931530895422524452e+01
4.044288694558024133e+01 6.928757346111422066e+01
4.091243391637716798e+01 6.929818872340197800e+01
4.126724796004679519e+01 6.930880398568973533e+01
4.150732907658912296e+01 6.935302103148602271e+01
4.171624272561419389e+01 6.938662281499455275e+01
4.187519269853777359e+01 6.944564543571516424e+01
4.208410634756285162e+01 6.945139206602034676e+01
4.216523749118159259e+01 6.944895775002908067e+01
4.219309264438493301e+01 6.945801669464819383e+01
4.218403369976581985e+01 6.948100321586898076e+01
4.213231402701903505e+01 6.947701258220908471e+01
4.203306499416204645e+01 6.945909437194750069e+01
4.192475701668593757e+01 6.942724858508424290e+01
4.179920914829423850e+01 6.936511332902638571e+01
4.167940791020775038e+01 6.930297807296851431e+01
4.157353424872290759e+01 6.918756682649522816e+01
4.148402247983101887e+01 6.905822800342028245e+01
4.132950213972866749e+01 6.884428617562289787e+01
4.119178269138058113e+01 6.858995838889934760e+01
4.104632129589735001e+01 6.831160653584257147e+01
4.092584173846485385e+01 6.800923061645258372e+01
4.086638011858292430e+01 6.765409747920341488e+01
4.094244295124246236e+01 6.736006205289967852e+01
4.105785419771574141e+01 6.701849726648573835e+01
4.117657775850294399e+01 6.667362016575789596e+01
4.131740984218829027e+01 6.631481548842835139e+01
4.146807902932707179e+01 6.600066685605645489e+01
4.163433195022448530e+01 6.565822407131986438e+01
4.183418665463042885e+01 6.531821560257455417e+01
4.202430409507127251e+01 6.489909137313388499e+01
4.218744438063142610e+01 6.448685115859916550e+01
4.237843981939492011e+01 6.408636359095294210e+01
4.257374523088730456e+01 6.372887591110738015e+01
4.276517966881210953e+01 6.338731112469344708e+01
4.293306892626249294e+01 6.303800439114435505e+01
4.313058915416550576e+01 6.274231280768366048e+01
4.336735795639391000e+01 6.252190589804820320e+01
4.366670101384151081e+01 6.240002956973685855e+01
4.389223594173763132e+01 6.227789385514741127e+01
4.406850557897169551e+01 6.211459402279749042e+01
4.422005276443311317e+01 6.197148716991063822e+01
4.432760240367891669e+01 6.180718967914573625e+01
4.433797834578199115e+01 6.155625398013098959e+01
4.435465957744393961e+01 6.136645587875914032e+01
4.438748320211816889e+01 6.124276384650104887e+01
4.442683161593190277e+01 6.115919838689103472e+01
4.446861434573690985e+01 6.109530713418786263e+01
4.451283139153320434e+01 6.105109008839158236e+01
4.453084944128312372e+01 6.102776440749779852e+01
4.457175417276548046e+01 6.104873554579518213e+01
4.462070418667512683e+01 6.108479552821557945e+01
4.463679475152968479e+01 6.107867773068365125e+01
4.470492814502713230e+01 6.112107094790005846e+01
4.483328531346398194e+01 6.119970376042007842e+01
4.501777578369195965e+01 6.130230474879898850e+01
4.516289801950220095e+01 6.128672101504035652e+01
4.535886192973656250e+01 6.131292001108674583e+01
4.565309703501696958e+01 6.138411421176373040e+01
4.606048868366256244e+01 6.151397180739488846e+01
4.658103687567339080e+01 6.170249279798022712e+01
4.716278261811797989e+01 6.189727919142696067e+01
4.777747164532915036e+01 6.212997734111112891e+01
4.840708590755696861e+01 6.240214356470137602e+01
4.902656379335579118e+01 6.263579948610308179e+01
4.963181482957738666e+01 6.280231179327859792e+01
5.022427567379807556e+01 6.292346967005706659e+01
5.082988593578610903e+01 6.299179055558145279e+01
5.145107993153278869e+01 6.307116570255492860e+01
5.213207470683438061e+01 6.313539611493107628e+01
5.285120073795407336e+01 6.313870842924499271e+01
5.364375178993824989e+01 6.325347718075315839e+01
5.451260117793946591e+01 6.349694226037115641e+01
5.536444617838261451e+01 6.371035337415204225e+01
5.621608768302198911e+01 6.389492768009149160e+01
5.708797805759874677e+01 6.412020322170951658e+01
5.801713505625081524e+01 6.437864154767474645e+01
5.892174921601345972e+01 6.458025224872598358e+01
5.978343131991005777e+01 6.471181807516128970e+01
6.062959752198262464e+01 6.484618938481457917e+01
6.144388592963820628e+01 6.502427090916823715e+01
6.223735080432587807e+01 6.520437975790559904e+01
6.304115961356291109e+01 6.538398177554701363e+01
6.387426023357957661e+01 6.558447515809093886e+01
6.472899049063563837e+01 6.577339550662959766e+01
6.558898849213811388e+01 6.602437133783122647e+01
6.647061613067997143e+01 6.635376454428879356e+01
6.734075050861143552e+01 6.669377301303408956e+01
6.817728310303435535e+01 6.704770905838105932e+01
6.896411140763389369e+01 6.733262583276422220e+01
6.972290494614686907e+01 6.759429669964849552e+01
7.044548277227681865e+01 6.782045023958914953e+01
7.112130939713088651e+01 6.801300199602127350e+01
7.175778760817118496e+01 6.816133670665711008e+01
7.234673645910127959e+01 6.827032300347921989e+01
7.288815594992119884e+01 6.833996088648757450e+01
7.339022702692732025e+01 6.846973870872385248e+01
7.382675069407335400e+01 6.855563864483681868e+01
7.421855048432718149e+01 6.865022635834219500e+01
7.456728255484576096e+01 6.869038875537110300e+01
7.490567069081497209e+01 6.871878656405122854e+01
7.521160636933667831e+01 6.870912094884786825e+01
7.547281817096617829e+01 6.867454132752834539e+01
7.569246674237135153e+01 6.862481697161152283e+01
7.587707687269164580e+01 6.856978498455080739e+01
7.603239519223231468e+01 6.846766263654122042e+01
7.612569791580743583e+01 6.821349439660744451e+01
7.618053022389149476e+01 6.793949240297700953e+01
7.626565200117015308e+01 6.768071491733877565e+01
7.636931060075494315e+01 6.754656716958272966e+01
7.645590892230733004e+01 6.748961963908695338e+01
7.651317554638264085e+01 6.737897718510791378e+01
7.655982690817022274e+01 6.723395478878599363e+01
7.660404395396651012e+01 6.706351155525203467e+01
7.662902579201724507e+01 6.693938052383263937e+01
7.665113431491539586e+01 6.678617718121424218e+01
7.665113431491539586e+01 6.663540815458712530e+01
7.664826099976279750e+01 6.650309617687125296e+01
7.663433342316112373e+01 6.633839957364247653e+01
7.660647826995777621e+01 6.618188391671017712e+01
7.654667749040285685e+01 6.598645884512545479e+01
7.647703960739450224e+01 6.583568981849833790e+01
7.639999893692399269e+01 6.572183488969369591e+01
7.630162790238964021e+01 6.558012480768570640e+01
7.615241519343116749e+01 6.544747367029683005e+01
7.595567312436247676e+01 6.527148348543431666e+01
7.570146475224181870e+01 6.514737252010836244e+01
7.542426985890037372e+01 6.498914099871764449e+01
7.505289424366114304e+01 6.477721455384364901e+01
7.459308453682930917e+01 6.444335207335686277e+01
7.408861878503988407e+01 6.413734474607340985e+01
7.350242334368063268e+01 6.380974766844803980e+01
7.282344395130242276e+01 6.342209042498962646e+01
7.219075669494534964e+01 6.302433669179966103e+01
7.154657617797786884e+01 6.260690875170284642e+01
7.084369237935879937e+01 6.222286309553390282e+01
7.009028624538458985e+01 6.180499615627576304e+01
6.933831676898667240e+01 6.135949356339492766e+01
6.867777435942626596e+01 6.093544099467026598e+01
6.803934047276399610e+01 6.051382274193689170e+01
6.743285221245331229e+01 6.009751212034736767e+01
6.687101999710023392e+01 5.965865397669839609e+01
6.635549998386174764e+01 5.916320752832010044e+01
6.591293016794551818e+01 5.864234024272971624e+01
6.555524280912329971e+01 5.810291606873978054e+01
6.529792180166536752e+01 5.757366815787626990e+01
6.518650118885200584e+01 5.704110793269882862e+01
6.516439266595386925e+01 5.655432107098633310e+01
6.525370475586908015e+01 5.607814947156156649e+01
6.544869082829248441e+01 5.561833976472975394e+01
6.571906141402942580e+01 5.515278342759273755e+01
6.612112536543772023e+01 5.465885316469617550e+01
6.665488268251733928e+01 5.413654897604006067e+01
6.717020301677918326e+01 5.359892043990341648e+01
6.772774508000736660e+01 5.301663585880916685e+01
6.837471889324308449e+01 5.237929947005019926e+01
6.910825114133378122e+01 5.175036352716837484e+01
6.987638283134798201e+01 5.109500908865950208e+01
7.058094260772803352e+01 5.038869331563418541e+01
7.129124901441326756e+01 4.962754523452482402e+01
7.202122962800537209e+01 4.884672294650856372e+01
7.275817402989831351e+01 4.799626277548397013e+01
7.350208222009209180e+01 4.713275302618036022e+01
7.422631620337898539e+01 4.622502623108044872e+01
7.497397570704802661e+01 4.530955748884538536e+01
7.567488400944114346e+01 4.438590780031385918e+01
7.630980590281284037e+01 4.341185543651951662e+01
7.692505358927763837e+01 4.238540508063239542e+01
7.751244612253911725e+01 4.133109957154194802e+01
7.806501971429639752e+01 4.028906548189620196e+01
7.860488288744767260e+01 3.917904966639906661e+01
7.911976422254818431e+01 3.805754059029153069e+01
7.963352823914139833e+01 3.701628465948011382e+01
8.006771742978446582e+01 3.600531819786330345e+01
8.048223241352070545e+01 3.506111630410224933e+01
8.086071129775709210e+01 3.417549803190048152e+01
8.120315408249366840e+01 3.332348154320725797e+01
8.149850650628137316e+01 3.251855541546291306e+01
8.176191330371749189e+01 3.175010438637971433e+01
8.199868210594591744e+01 3.106765313289782782e+01
8.217974060176764795e+01 3.042786260754358452e+01
8.231901636778435716e+01 2.984134807260475597e+01
8.240258182739439974e+01 2.934570194524978959e+01
8.245829213380106637e+01 2.890907843861542759e+01
8.245653613715577990e+01 2.853722418300687380e+01
8.246018761114268614e+01 2.821577260266112575e+01
8.245410182116449960e+01 2.794637985473514874e+01
8.241407508800479320e+01 2.776795535388135505e+01
8.229866384153150705e+01 2.766822768065503624e+01
8.210996323806296004e+01 2.760375794809422345e+01
8.183073338668353358e+01 2.762694414829167400e+01
8.144826386878723667e+01 2.771733391550620240e+01
8.097516526349173205e+01 2.779589126243734754e+01
8.050094933968891553e+01 2.792407312579699408e+01
7.996571547833553950e+01 2.804163972686887973e+01
7.940218746461751209e+01 2.813047317641478173e+01
7.883047850460299344e+01 2.821930662596067307e+01
7.827026280519888246e+01 2.827785060631195790e+01
7.770882994779914554e+01 2.835850310956138287e+01
7.711832477920040674e+01 2.837692051726461528e+01
7.648847119678792694e+01 2.833066851343037129e+01
7.580865393827397725e+01 2.828928514157867014e+01
7.511159678884440893e+01 2.819306946164293848e+01
7.435064838671169696e+01 2.803870915930924923e+01
7.349256617413374215e+01 2.782341069281988055e+01
7.258555783056669952e+01 2.753743679820973256e+01
7.169385376838674517e+01 2.729366456647247929e+01
7.078612697328681236e+01 2.695648977167176952e+01
6.993334658854332986e+01 2.650446794747139379e+01
6.914038124613880143e+01 2.601298360718488922e+01
6.843265178328530851e+01 2.550326727538777760e+01
6.781590483028806204e+01 2.501135505157986572e+01
6.723730339589295113e+01 2.445090800048685864e+01
6.672957126528586969e+01 2.379738328321933594e+01
6.630619701590721604e+01 2.307654089666235109e+01
6.592843658320367695e+01 2.230697205809297046e+01
6.552178345218437983e+01 2.150328266345882611e+01
6.516230045550886985e+01 2.077026869694546463e+01
6.479707082852816313e+01 2.004543567672857662e+01
6.445969635475077553e+01 1.935586059717719465e+01
6.415205269091437401e+01 1.863721320642682500e+01
6.387900846900147656e+01 1.796896849093926107e+01
6.362176748042787722e+01 1.730028477629038619e+01
6.341305351037946991e+01 1.679653698505494575e+01
6.326313859915441640e+01 1.627252456559469351e+01
6.313111801527038125e+01 1.590822833643205136e+01
6.295154418835554821e+01 1.558911504941638526e+01
6.275574413271696983e+01 1.541806514529815431e+01
6.252237322150677556e+01 1.541398893493396649e+01
6.225460810516965893e+01 1.540515819485960058e+01
6.198067875354210088e+01 1.550745882766978134e+01
6.170058516662409431e+01 1.572089083336449988e+01
6.143068923700857198e+01 1.611908272861202462e+01
